2020-11-12 09:30:40,"User(_api=<tweepy.api.API object at 0x00000000054D6588>, _json={'id': 101693967, 'id_str': '101693967', 'name': 'aggyO', 'screen_name': 'thebrownberry', 'location': 'kenya', 'description': 'I think. I learn. I smile.....\r\nnot necessarily in that order', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 381, 'friends_count': 870, 'listed_count': 0, 'created_at': 'Mon Jan 04 07:42:28 +0000 2010', 'favourites_count': 821, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1642, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '120F12', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/798563801851371520/bNpxY-8R_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/798563801851371520/bNpxY-8R_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/101693967/1479232520', 'profile_link_color': '639900', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=101693967, id_str='101693967', name='aggyO', screen_name='thebrownberry', location='kenya', description='I think. I learn. I smile.....\r\nnot necessarily in that order', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=381, friends_count=870, listed_count=0, created_at=datetime.datetime(2010, 1, 4, 7, 42, 28), favourites_count=821, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1642, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='120F12', profile_background_image_url='http://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_tile=True, profile_image_url='http://pbs.twimg.com/profile_images/798563801851371520/bNpxY-8R_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/798563801851371520/bNpxY-8R_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/101693967/1479232520', profile_link_color='639900', profile_sidebar_border_color='EEEEEE', profile_sidebar_fill_color='EFEFEF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","b'RT @dinabob: ""The stories I heard in Kibera and the needs of the vulnerable women were tremendous. When you hear of the relief they got whe\xe2\x80\xa6'"
2020-11-12 09:30:40,"User(_api=<tweepy.api.API object at 0x00000000054D6588>, _json={'id': 59928000, 'id_str': '59928000', 'name': 'Mirio Togata', 'screen_name': 'Dirty_E', 'location': '47.52307598,-122.36538928', 'description': 'Does it need doing? Then it will be done. Politics, Culture, Shoes, Comics, Anime, and Jokes are the norm.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 113, 'friends_count': 419, 'listed_count': 6, 'created_at': 'Sat Jul 25 00:12:51 +0000 2009', 'favourites_count': 1958, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 46324, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1266126207965294592/fyv6BDBb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1266126207965294592/fyv6BDBb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/59928000/1421392609', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=59928000, id_str='59928000', name='Mirio Togata', screen_name='Dirty_E', location='47.52307598,-122.36538928', description='Does it need doing? Then it will be done. Politics, Culture, Shoes, Comics, Anime, and Jokes are the norm.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=113, friends_count=419, listed_count=6, created_at=datetime.datetime(2009, 7, 25, 0, 12, 51), favourites_count=1958, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=46324, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='C0DEED', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1266126207965294592/fyv6BDBb_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1266126207965294592/fyv6BDBb_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/59928000/1421392609', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')","b'RT @igorvolsky: 1/ Wow. @mPinoe gave the best response to ""now we must reach across the aisle"" thing during an interview on @npratc today:\xe2\x80\xa6'"
2020-11-12 09:30:40,"User(_api=<tweepy.api.API object at 0x00000000054D6588>, _json={'id': 207944056, 'id_str': '207944056', 'name': 'Joe Rice', 'screen_name': 'J_O_E_90', 'location': 'London', 'description': 'Music Supervisor', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 407, 'friends_count': 1673, 'listed_count': 6, 'created_at': 'Tue Oct 26 10:28:41 +0000 2010', 'favourites_count': 3577, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8375, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1281570427358392328/pdAHlo24_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1281570427358392328/pdAHlo24_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/207944056/1594385243', 'profile_link_color': '009999', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=207944056, id_str='207944056', name='Joe Rice', screen_name='J_O_E_90', location='London', description='Music Supervisor', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=407, friends_count=1673, listed_count=6, created_at=datetime.datetime(2010, 10, 26, 10, 28, 41), favourites_count=3577, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=8375, lang=None, contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='131516', profile_background_image_url='http://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme14/bg.gif', profile_background_tile=True, profile_image_url='http://pbs.twimg.com/profile_images/1281570427358392328/pdAHlo24_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1281570427358392328/pdAHlo24_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/207944056/1594385243', profile_link_color='009999', profile_sidebar_border_color='000000', profile_sidebar_fill_color='EFEFEF', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",b'@DJTarget Anything by roadside g\xe2\x80\x99s'
